,m3,temp_to,temp_return,MWh,delta_MWh,delta_m3
2022-01-01 00:20:00+00:00,33136.76,74.9,36.8,,,0.0
2022-01-01 00:25:00+00:00,33136.76,74.9,36.8,,,0.0
2022-01-01 00:30:00+00:00,33136.76,74.9,36.8,1265.27,,0.0
2022-01-01 00:35:00+00:00,33136.76,74.9,36.8,1265.27,0.0,0.0
2022-01-01 00:40:00+00:00,33136.76,74.9,36.8,1265.27,0.0,0.0
2022-01-01 00:45:00+00:00,33136.76,74.9,36.8,1265.27,0.0,0.0
2022-01-01 00:50:00+00:00,33136.76,74.9,36.8,1265.27,0.0,0.0
2022-01-01 00:55:00+00:00,33136.76,74.9,36.8,1265.27,0.0,0.0
2022-01-01 01:00:00+00:00,33136.86,74.8,36.8,1265.27,0.0,0.09999999999854481
2022-01-01 01:05:00+00:00,33137.58,74.6,36.8,1265.3,0.029999999999972715,0.7200000000011642
2022-01-01 01:10:00+00:00,33138.3,74.4,36.8,1265.33,0.029999999999972715,0.7200000000011642
2022-01-01 01:15:00+00:00,33139.02,74.1,36.8,1265.36,0.029999999999972715,0.7199999999938882
2022-01-01 01:20:00+00:00,33139.74,73.9,36.8,1265.39,0.03000000000020009,0.7200000000011642
2022-01-01 01:25:00+00:00,33140.46,73.6,36.7,1265.43,0.03999999999996362,0.7200000000011642
2022-01-01 01:30:00+00:00,33141.03,73.4,36.7,1265.45,0.01999999999998181,0.569999999999709
2022-01-01 01:35:00+00:00,33141.03,73.4,36.7,1265.45,0.0,0.0
2022-01-01 01:40:00+00:00,33141.03,73.4,36.7,1265.45,0.0,0.0
2022-01-01 01:45:00+00:00,33141.03,73.4,36.7,1265.45,0.0,0.0
2022-01-01 01:50:00+00:00,33141.03,73.4,36.7,1265.45,0.0,0.0
2022-01-01 01:55:00+00:00,33141.03,73.4,36.7,1265.45,0.0,0.0
2022-01-01 02:00:00+00:00,33141.23,73.4,36.7,1265.46,0.009999999999990905,0.20000000000436557
2022-01-01 02:05:00+00:00,33141.95,73.3,36.7,1265.49,0.029999999999972715,0.7199999999938882
2022-01-01 02:10:00+00:00,33142.67,73.2,36.7,1265.52,0.029999999999972715,0.7200000000011642
2022-01-01 02:15:00+00:00,33143.38,73.0,36.7,1265.55,0.029999999999972715,0.7099999999991269
2022-01-01 02:20:00+00:00,33144.1,72.9,36.7,1265.58,0.029999999999972715,0.7200000000011642
2022-01-01 02:25:00+00:00,33144.81,72.8,36.7,1265.61,0.029999999999972715,0.7099999999991269
2022-01-01 02:30:00+00:00,33145.27,72.7,36.7,1265.63,0.020000000000209184,0.4599999999991269
2022-01-01 02:35:00+00:00,33145.27,72.7,36.7,1265.63,0.0,0.0
2022-01-01 02:40:00+00:00,33145.27,72.7,36.7,1265.63,0.0,0.0
2022-01-01 02:45:00+00:00,33145.27,72.7,36.7,1265.63,0.0,0.0
2022-01-01 02:50:00+00:00,33145.27,72.7,36.7,1265.63,0.0,0.0
2022-01-01 02:55:00+00:00,33145.27,72.7,36.7,1265.63,0.0,0.0
2022-01-01 03:00:00+00:00,33145.57,72.8,36.7,1265.64,0.009999999999990905,0.3000000000029104
2022-01-01 03:05:00+00:00,33146.27,72.9,36.7,1265.67,0.029999999999972715,0.6999999999970896
2022-01-01 03:10:00+00:00,33146.98,73.1,36.7,1265.7,0.029999999999972715,0.7100000000064028
2022-01-01 03:15:00+00:00,33147.68,73.2,36.7,1265.73,0.029999999999972715,0.6999999999970896
2022-01-01 03:20:00+00:00,33148.38,73.4,36.7,1265.76,0.029999999999972715,0.6999999999970896
2022-01-01 03:25:00+00:00,33149.08,73.5,36.7,1265.79,0.029999999999972715,0.7000000000043656
2022-01-01 03:30:00+00:00,33149.43,73.6,36.6,1265.8,0.009999999999990905,0.3499999999985448
2022-01-01 03:35:00+00:00,33149.43,73.6,36.6,1265.8,0.0,0.0
2022-01-01 03:40:00+00:00,33149.43,73.6,36.6,1265.8,0.0,0.0
2022-01-01 03:45:00+00:00,33149.43,73.6,36.6,1265.8,0.0,0.0
2022-01-01 03:50:00+00:00,33149.43,73.6,36.6,1265.8,0.0,0.0
2022-01-01 03:55:00+00:00,33149.43,73.6,36.6,1265.8,0.0,0.0
2022-01-01 04:00:00+00:00,33149.66,73.5,36.6,1265.81,0.009999999999990905,0.23000000000320142
2022-01-01 04:05:00+00:00,33150.06,73.4,36.6,1265.83,0.01999999999998181,0.39999999999417923
2022-01-01 04:10:00+00:00,33150.47,73.3,36.6,1265.84,0.009999999999990905,0.41000000000349246
2022-01-01 04:15:00+00:00,33150.87,73.2,36.6,1265.86,0.01999999999998181,0.4000000000014552
2022-01-01 04:20:00+00:00,33151.27,73.2,36.6,1265.88,0.020000000000209184,0.39999999999417923
2022-01-01 04:25:00+00:00,33151.67,73.1,36.6,1265.89,0.009999999999990905,0.4000000000014552
2022-01-01 04:30:00+00:00,33151.81,73.0,36.6,1265.9,0.009999999999990905,0.13999999999941792
2022-01-01 04:35:00+00:00,33151.81,73.0,36.6,1265.9,0.0,0.0
2022-01-01 04:40:00+00:00,33151.81,73.0,36.6,1265.9,0.0,0.0
2022-01-01 04:45:00+00:00,33151.81,73.0,36.6,1265.9,0.0,0.0
2022-01-01 04:50:00+00:00,33151.81,73.0,36.6,1265.9,0.0,0.0
2022-01-01 04:55:00+00:00,33151.81,73.0,36.6,1265.9,0.0,0.0
2022-01-01 05:00:00+00:00,33152.1,73.2,36.6,1265.91,0.009999999999990905,0.2900000000008731
2022-01-01 05:05:00+00:00,33152.51,73.4,36.6,1265.93,0.01999999999998181,0.41000000000349246
2022-01-01 05:10:00+00:00,33152.91,73.6,36.6,1265.95,0.01999999999998181,0.4000000000014552
2022-01-01 05:15:00+00:00,33153.31,73.8,36.6,1265.96,0.009999999999990905,0.39999999999417923
2022-01-01 05:20:00+00:00,33153.72,74.0,36.6,1265.98,0.01999999999998181,0.41000000000349246
2022-01-01 05:25:00+00:00,33154.12,74.2,36.6,1266.0,0.01999999999998181,0.4000000000014552
2022-01-01 05:30:00+00:00,33154.2,74.2,36.6,1266.0,0.0,0.07999999999447027
2022-01-01 05:35:00+00:00,33154.2,74.2,36.6,1266.0,0.0,0.0
2022-01-01 05:40:00+00:00,33154.2,74.2,36.6,1266.0,0.0,0.0
2022-01-01 05:45:00+00:00,33154.2,74.2,36.6,1266.0,0.0,0.0
2022-01-01 05:50:00+00:00,33154.2,74.2,36.6,1266.0,0.0,0.0
2022-01-01 05:55:00+00:00,33154.2,74.2,36.6,1266.0,0.0,0.0
2022-01-01 06:00:00+00:00,33154.55,74.2,36.6,1266.02,0.01999999999998181,0.35000000000582077
2022-01-01 06:05:00+00:00,33154.95,74.2,36.6,1266.03,0.009999999999990905,0.39999999999417923
2022-01-01 06:10:00+00:00,33155.34,74.2,36.6,1266.05,0.01999999999998181,0.3899999999994179
2022-01-01 06:15:00+00:00,33155.74,74.2,36.6,1266.07,0.01999999999998181,0.4000000000014552
2022-01-01 06:20:00+00:00,33156.14,74.2,36.6,1266.09,0.01999999999998181,0.4000000000014552
2022-01-01 06:25:00+00:00,33156.54,74.2,36.6,1266.1,0.009999999999990905,0.4000000000014552
2022-01-01 06:30:00+00:00,33156.56,74.2,36.6,1266.1,0.0,0.01999999999679858
2022-01-01 06:35:00+00:00,33156.56,74.2,36.6,1266.1,0.0,0.0
2022-01-01 06:40:00+00:00,33156.56,74.2,36.6,1266.1,0.0,0.0
2022-01-01 06:45:00+00:00,33156.56,74.2,36.6,1266.1,0.0,0.0
2022-01-01 06:50:00+00:00,33156.56,74.2,36.6,1266.1,0.0,0.0
2022-01-01 06:55:00+00:00,33156.57,74.2,36.6,1266.1,0.0,0.010000000002037268
2022-01-01 07:00:00+00:00,33156.95,74.4,36.6,1266.12,0.01999999999998181,0.37999999999738066
2022-01-01 07:05:00+00:00,33157.33,74.7,36.5,1266.14,0.020000000000209184,0.3800000000046566
2022-01-01 07:10:00+00:00,33157.71,75.0,36.5,1266.15,0.009999999999990905,0.37999999999738066
2022-01-01 07:15:00+00:00,33158.09,75.2,36.5,1266.17,0.01999999999998181,0.37999999999738066
2022-01-01 07:20:00+00:00,33158.48,75.5,36.5,1266.19,0.01999999999998181,0.3900000000066939
2022-01-01 07:25:00+00:00,33158.82,75.7,36.5,1266.2,0.009999999999990905,0.33999999999650754
2022-01-01 07:30:00+00:00,33158.82,75.7,36.5,1266.2,0.0,0.0
2022-01-01 07:35:00+00:00,33158.82,75.7,36.5,1266.2,0.0,0.0
2022-01-01 07:40:00+00:00,33158.82,75.7,36.5,1266.2,0.0,0.0
2022-01-01 07:45:00+00:00,33158.82,75.7,36.5,1266.2,0.0,0.0
2022-01-01 07:50:00+00:00,33158.82,75.7,36.5,1266.2,0.0,0.0
2022-01-01 07:55:00+00:00,33158.88,75.8,36.5,1266.21,0.009999999999990905,0.059999999997671694
2022-01-01 08:00:00+00:00,33159.26,75.9,36.5,1266.22,0.009999999999990905,0.3800000000046566
2022-01-01 08:05:00+00:00,33159.63,76.1,36.5,1266.24,0.01999999999998181,0.3699999999953434
2022-01-01 08:10:00+00:00,33160.01,76.2,36.5,1266.26,0.01999999999998181,0.3800000000046566
2022-01-01 08:15:00+00:00,33160.38,76.4,36.5,1266.28,0.01999999999998181,0.3699999999953434
2022-01-01 08:20:00+00:00,33160.76,76.5,36.5,1266.29,0.009999999999990905,0.3800000000046566
2022-01-01 08:25:00+00:00,33161.04,76.6,36.5,1266.31,0.01999999999998181,0.27999999999883585
2022-01-01 08:30:00+00:00,33161.04,76.6,36.5,1266.31,0.0,0.0
2022-01-01 08:35:00+00:00,33161.04,76.6,36.5,1266.31,0.0,0.0
2022-01-01 08:40:00+00:00,33161.04,76.6,36.5,1266.31,0.0,0.0
2022-01-01 08:45:00+00:00,33161.04,76.6,36.5,1266.31,0.0,0.0
2022-01-01 08:50:00+00:00,33161.04,76.6,36.5,1266.31,0.0,0.0
2022-01-01 08:55:00+00:00,33161.16,76.8,36.5,1266.31,0.0,0.12000000000261934
2022-01-01 09:00:00+00:00,33161.53,77.2,36.5,1266.33,0.01999999999998181,0.3699999999953434
2022-01-01 09:05:00+00:00,33161.9,77.6,36.4,1266.35,0.01999999999998181,0.37000000000261934
2022-01-01 09:10:00+00:00,33162.27,78.1,36.4,1266.37,0.01999999999998181,0.3699999999953434
2022-01-01 09:15:00+00:00,33162.64,78.5,36.4,1266.38,0.010000000000218279,0.37000000000261934
2022-01-01 09:20:00+00:00,33163.01,79.0,36.4,1266.4,0.01999999999998181,0.37000000000261934
2022-01-01 09:25:00+00:00,33163.23,79.2,36.3,1266.41,0.009999999999990905,0.22000000000116415
2022-01-01 09:30:00+00:00,33163.23,79.2,36.3,1266.41,0.0,0.0
2022-01-01 09:35:00+00:00,33163.23,79.2,36.3,1266.41,0.0,0.0
2022-01-01 09:40:00+00:00,33163.23,79.2,36.3,1266.41,0.0,0.0
2022-01-01 09:45:00+00:00,33163.23,79.2,36.3,1266.41,0.0,0.0
2022-01-01 09:50:00+00:00,33163.23,79.2,36.3,1266.41,0.0,0.0
2022-01-01 09:55:00+00:00,33163.4,79.2,36.3,1266.42,0.009999999999990905,0.16999999999825377
2022-01-01 10:00:00+00:00,33163.75,79.1,36.3,1266.44,0.01999999999998181,0.3499999999985448
2022-01-01 10:05:00+00:00,33164.1,79.0,36.3,1266.45,0.009999999999990905,0.3499999999985448
2022-01-01 10:10:00+00:00,33164.45,78.9,36.2,1266.47,0.01999999999998181,0.3499999999985448
2022-01-01 10:15:00+00:00,33164.81,78.8,36.2,1266.49,0.01999999999998181,0.3600000000005821
2022-01-01 10:20:00+00:00,33165.16,78.7,36.2,1266.51,0.01999999999998181,0.35000000000582077
2022-01-01 10:25:00+00:00,33165.32,78.7,36.2,1266.51,0.0,0.1599999999962165
2022-01-01 10:30:00+00:00,33165.32,78.7,36.2,1266.51,0.0,0.0
2022-01-01 10:35:00+00:00,33165.32,78.7,36.2,1266.51,0.0,0.0
2022-01-01 10:40:00+00:00,33165.32,78.7,36.2,1266.51,0.0,0.0
2022-01-01 10:45:00+00:00,33165.32,78.7,36.2,1266.51,0.0,0.0
2022-01-01 10:50:00+00:00,33165.32,78.7,36.2,1266.51,0.0,0.0
2022-01-01 10:55:00+00:00,33165.53,78.8,36.1,1266.52,0.009999999999990905,0.20999999999912689
2022-01-01 11:00:00+00:00,33165.88,79.1,36.1,1266.54,0.01999999999998181,0.3499999999985448
2022-01-01 11:05:00+00:00,33166.23,79.4,36.0,1266.56,0.01999999999998181,0.35000000000582077
2022-01-01 11:10:00+00:00,33166.58,79.7,36.0,1266.58,0.01999999999998181,0.3499999999985448
2022-01-01 11:15:00+00:00,33166.92,80.0,35.9,1266.59,0.009999999999990905,0.33999999999650754
2022-01-01 11:20:00+00:00,33167.27,80.2,35.8,1266.61,0.01999999999998181,0.3499999999985448
2022-01-01 11:25:00+00:00,33167.38,80.3,35.8,1266.62,0.009999999999990905,0.11000000000058208
2022-01-01 11:30:00+00:00,33167.38,80.3,35.8,1266.62,0.0,0.0
2022-01-01 11:35:00+00:00,33167.38,80.3,35.8,1266.62,0.0,0.0
2022-01-01 11:40:00+00:00,33167.38,80.3,35.8,1266.62,0.0,0.0
2022-01-01 11:45:00+00:00,33167.38,80.3,35.8,1266.62,0.0,0.0
2022-01-01 11:50:00+00:00,33167.38,80.3,35.8,1266.62,0.0,0.0
2022-01-01 11:55:00+00:00,33167.62,80.3,35.8,1266.63,0.010000000000218279,0.2400000000052387
2022-01-01 12:00:00+00:00,33167.94,80.2,35.7,1266.65,0.01999999999998181,0.31999999999970896
2022-01-01 12:05:00+00:00,33168.26,80.2,35.6,1266.66,0.009999999999990905,0.31999999999970896
2022-01-01 12:10:00+00:00,33168.58,80.2,35.6,1266.68,0.01999999999998181,0.31999999999970896
2022-01-01 12:15:00+00:00,33168.9,80.1,35.5,1266.69,0.009999999999990905,0.31999999999970896
2022-01-01 12:20:00+00:00,33169.22,80.1,35.4,1266.71,0.01999999999998181,0.31999999999970896
2022-01-01 12:25:00+00:00,33169.27,80.1,35.4,1266.71,0.0,0.049999999995634425
2022-01-01 12:30:00+00:00,33169.27,80.1,35.4,1266.71,0.0,0.0
2022-01-01 12:35:00+00:00,33169.27,80.1,35.4,1266.71,0.0,0.0
2022-01-01 12:40:00+00:00,33169.27,80.1,35.4,1266.71,0.0,0.0
2022-01-01 12:45:00+00:00,33169.27,80.1,35.4,1266.71,0.0,0.0
2022-01-01 12:50:00+00:00,33169.27,80.1,35.4,1266.71,0.0,0.0
2022-01-01 12:55:00+00:00,33169.59,79.7,35.5,1266.73,0.01999999999998181,0.31999999999970896
2022-01-01 13:00:00+00:00,33169.95,79.4,35.6,1266.75,0.01999999999998181,0.3600000000005821
2022-01-01 13:05:00+00:00,33170.3,79.0,35.6,1266.76,0.009999999999990905,0.35000000000582077
2022-01-01 13:10:00+00:00,33170.66,78.6,35.7,1266.78,0.01999999999998181,0.3600000000005821
2022-01-01 13:15:00+00:00,33171.01,78.2,35.8,1266.8,0.01999999999998181,0.3499999999985448
2022-01-01 13:20:00+00:00,33171.36,77.8,35.9,1266.82,0.01999999999998181,0.3499999999985448
2022-01-01 13:25:00+00:00,33171.37,77.8,35.9,1266.82,0.0,0.010000000002037268
2022-01-01 13:30:00+00:00,33171.37,77.8,35.9,1266.82,0.0,0.0
2022-01-01 13:35:00+00:00,33171.37,77.8,35.9,1266.82,0.0,0.0
2022-01-01 13:40:00+00:00,33171.37,77.8,35.9,1266.82,0.0,0.0
2022-01-01 13:45:00+00:00,33171.37,77.8,35.9,1266.82,0.0,0.0
2022-01-01 13:50:00+00:00,33171.39,77.8,35.9,1266.82,0.0,0.01999999999679858
2022-01-01 13:55:00+00:00,33171.74,77.9,35.9,1266.84,0.01999999999998181,0.3499999999985448
2022-01-01 14:00:00+00:00,33172.1,77.9,35.9,1266.85,0.009999999999990905,0.3600000000005821
2022-01-01 14:05:00+00:00,33172.45,78.0,36.0,1266.87,0.01999999999998181,0.3499999999985448
2022-01-01 14:10:00+00:00,33172.81,78.0,36.0,1266.89,0.020000000000209184,0.3600000000005821
2022-01-01 14:15:00+00:00,33173.16,78.1,36.0,1266.91,0.01999999999998181,0.35000000000582077
2022-01-01 14:20:00+00:00,33173.47,78.2,36.0,1266.92,0.009999999999990905,0.3099999999976717
2022-01-01 14:25:00+00:00,33173.47,78.2,36.0,1266.92,0.0,0.0
2022-01-01 14:30:00+00:00,33173.47,78.2,36.0,1266.92,0.0,0.0
2022-01-01 14:35:00+00:00,33173.47,78.2,36.0,1266.92,0.0,0.0
2022-01-01 14:40:00+00:00,33173.47,78.2,36.0,1266.92,0.0,0.0
2022-01-01 14:45:00+00:00,33173.47,78.2,36.0,1266.92,0.0,0.0
2022-01-01 14:50:00+00:00,33173.55,78.1,36.1,1266.92,0.0,0.08000000000174623
2022-01-01 14:55:00+00:00,33173.94,77.9,36.1,1266.94,0.01999999999998181,0.3899999999994179
2022-01-01 15:00:00+00:00,33174.33,77.7,36.2,1266.96,0.01999999999998181,0.3899999999994179
2022-01-01 15:05:00+00:00,33174.72,77.4,36.3,1266.98,0.01999999999998181,0.3899999999994179
2022-01-01 15:10:00+00:00,33175.11,77.2,36.3,1267.0,0.01999999999998181,0.3899999999994179
2022-01-01 15:15:00+00:00,33175.5,77.0,36.4,1267.02,0.01999999999998181,0.3899999999994179
2022-01-01 15:20:00+00:00,33175.84,76.8,36.4,1267.03,0.009999999999990905,0.33999999999650754
2022-01-01 15:25:00+00:00,33176.04,76.8,36.4,1267.04,0.009999999999990905,0.20000000000436557
2022-01-01 15:30:00+00:00,33176.24,76.8,36.4,1267.05,0.009999999999990905,0.19999999999708962
2022-01-01 15:35:00+00:00,33176.44,76.8,36.4,1267.06,0.009999999999990905,0.20000000000436557
2022-01-01 15:40:00+00:00,33176.63,76.8,36.4,1267.07,0.009999999999990905,0.18999999999505235
2022-01-01 15:45:00+00:00,33176.83,76.8,36.4,1267.08,0.009999999999990905,0.20000000000436557
2022-01-01 15:50:00+00:00,33177.03,76.8,36.4,1267.09,0.009999999999990905,0.19999999999708962
2022-01-01 15:55:00+00:00,33177.23,76.7,36.4,1267.09,0.0,0.20000000000436557
2022-01-01 16:00:00+00:00,33177.42,76.6,36.5,1267.1,0.009999999999990905,0.18999999999505235
2022-01-01 16:05:00+00:00,33177.62,76.5,36.5,1267.11,0.009999999999990905,0.20000000000436557
2022-01-01 16:10:00+00:00,33177.82,76.4,36.5,1267.12,0.009999999999990905,0.19999999999708962
2022-01-01 16:15:00+00:00,33178.02,76.3,36.5,1267.13,0.010000000000218279,0.19999999999708962
2022-01-01 16:20:00+00:00,33178.13,76.2,36.5,1267.14,0.009999999999990905,0.11000000000058208
2022-01-01 16:25:00+00:00,33178.13,76.2,36.5,1267.14,0.0,0.0
2022-01-01 16:30:00+00:00,33178.13,76.1,36.5,1267.14,0.0,0.0
2022-01-01 16:35:00+00:00,33178.13,76.0,36.5,1267.14,0.0,0.0
2022-01-01 16:40:00+00:00,33178.13,75.9,36.5,1267.14,0.0,0.0
2022-01-01 16:45:00+00:00,33178.13,75.8,36.5,1267.14,0.0,0.0
2022-01-01 16:50:00+00:00,33178.33,75.8,36.5,1267.15,0.009999999999990905,0.20000000000436557
2022-01-01 16:55:00+00:00,33178.73,75.8,36.5,1267.16,0.009999999999990905,0.4000000000014552
2022-01-01 17:00:00+00:00,33179.13,75.8,36.5,1267.18,0.01999999999998181,0.39999999999417923
2022-01-01 17:05:00+00:00,33179.53,75.9,36.5,1267.2,0.01999999999998181,0.4000000000014552
2022-01-01 17:10:00+00:00,33179.93,75.9,36.5,1267.22,0.01999999999998181,0.4000000000014552
2022-01-01 17:15:00+00:00,33180.33,75.9,36.5,1267.24,0.01999999999998181,0.4000000000014552
2022-01-01 17:20:00+00:00,33180.5,76.0,36.5,1267.24,0.0,0.16999999999825377
2022-01-01 17:25:00+00:00,33180.5,76.0,36.5,1267.24,0.0,0.0
2022-01-01 17:30:00+00:00,33180.5,76.0,36.5,1267.24,0.0,0.0
2022-01-01 17:35:00+00:00,33180.5,76.0,36.5,1267.24,0.0,0.0
2022-01-01 17:40:00+00:00,33180.5,76.0,36.5,1267.24,0.0,0.0
2022-01-01 17:45:00+00:00,33180.5,76.0,36.5,1267.24,0.0,0.0
2022-01-01 17:50:00+00:00,33180.75,76.1,36.5,1267.26,0.01999999999998181,0.25
2022-01-01 17:55:00+00:00,33181.15,76.3,36.5,1267.27,0.009999999999990905,0.4000000000014552
2022-01-01 18:00:00+00:00,33181.54,76.5,36.5,1267.29,0.01999999999998181,0.3899999999994179
2022-01-01 18:05:00+00:00,33181.93,76.7,36.5,1267.31,0.01999999999998181,0.3899999999994179
2022-01-01 18:10:00+00:00,33182.33,76.9,36.6,1267.33,0.01999999999998181,0.4000000000014552
2022-01-01 18:15:00+00:00,33182.72,77.2,36.6,1267.35,0.01999999999998181,0.3899999999994179
2022-01-01 18:20:00+00:00,33182.83,77.2,36.6,1267.35,0.0,0.11000000000058208
2022-01-01 18:25:00+00:00,33182.83,77.2,36.6,1267.35,0.0,0.0
2022-01-01 18:30:00+00:00,33182.83,77.2,36.6,1267.35,0.0,0.0
2022-01-01 18:35:00+00:00,33182.83,77.2,36.6,1267.35,0.0,0.0
2022-01-01 18:40:00+00:00,33182.83,77.2,36.6,1267.35,0.0,0.0
2022-01-01 18:45:00+00:00,33182.83,77.2,36.6,1267.35,0.0,0.0
2022-01-01 18:50:00+00:00,33183.14,77.2,36.6,1267.37,0.01999999999998181,0.3099999999976717
2022-01-01 18:55:00+00:00,33183.52,77.3,36.6,1267.38,0.010000000000218279,0.37999999999738066
2022-01-01 19:00:00+00:00,33183.91,77.3,36.6,1267.4,0.01999999999998181,0.3900000000066939
2022-01-01 19:05:00+00:00,33184.3,77.4,36.6,1267.42,0.01999999999998181,0.3899999999994179
2022-01-01 19:10:00+00:00,33184.68,77.4,36.6,1267.44,0.01999999999998181,0.37999999999738066
2022-01-01 19:15:00+00:00,33185.07,77.4,36.6,1267.46,0.01999999999998181,0.3899999999994179
2022-01-01 19:20:00+00:00,33185.12,77.4,36.6,1267.46,0.0,0.05000000000291038
2022-01-01 19:25:00+00:00,33185.12,77.4,36.6,1267.46,0.0,0.0
2022-01-01 19:30:00+00:00,33185.12,77.4,36.6,1267.46,0.0,0.0
2022-01-01 19:35:00+00:00,33185.12,77.4,36.6,1267.46,0.0,0.0
2022-01-01 19:40:00+00:00,33185.12,77.4,36.6,1267.46,0.0,0.0
2022-01-01 19:45:00+00:00,33185.12,77.4,36.6,1267.46,0.0,0.0
2022-01-01 19:50:00+00:00,33185.48,77.6,36.6,1267.48,0.01999999999998181,0.3600000000005821
2022-01-01 19:55:00+00:00,33185.86,77.8,36.6,1267.5,0.01999999999998181,0.37999999999738066
2022-01-01 20:00:00+00:00,33186.24,78.0,36.6,1267.51,0.009999999999990905,0.37999999999738066
2022-01-01 20:05:00+00:00,33186.62,78.2,36.6,1267.53,0.01999999999998181,0.3800000000046566
2022-01-01 20:10:00+00:00,33187.0,78.4,36.6,1267.55,0.01999999999998181,0.37999999999738066
2022-01-01 20:15:00+00:00,33187.37,78.5,36.6,1267.57,0.01999999999998181,0.37000000000261934
2022-01-01 20:20:00+00:00,33187.37,78.5,36.6,1267.57,0.0,0.0
2022-01-01 20:25:00+00:00,33187.37,78.5,36.6,1267.57,0.0,0.0
2022-01-01 20:30:00+00:00,33187.37,78.5,36.6,1267.57,0.0,0.0
2022-01-01 20:35:00+00:00,33187.37,78.5,36.6,1267.57,0.0,0.0
2022-01-01 20:40:00+00:00,33187.37,78.5,36.6,1267.57,0.0,0.0
2022-01-01 20:45:00+00:00,33187.4,78.5,36.6,1267.57,0.0,0.029999999998835847
2022-01-01 20:50:00+00:00,33187.77,78.4,36.6,1267.59,0.01999999999998181,0.3699999999953434
2022-01-01 20:55:00+00:00,33188.13,78.4,36.5,1267.61,0.01999999999998181,0.3600000000005821
2022-01-01 21:00:00+00:00,33188.5,78.3,36.5,1267.62,0.009999999999990905,0.37000000000261934
2022-01-01 21:05:00+00:00,33188.87,78.2,36.4,1267.64,0.020000000000209184,0.37000000000261934
2022-01-01 21:10:00+00:00,33189.23,78.1,36.4,1267.66,0.01999999999998181,0.3600000000005821
2022-01-01 21:15:00+00:00,33189.54,78.1,36.4,1267.67,0.009999999999990905,0.3099999999976717
2022-01-01 21:20:00+00:00,33189.54,78.1,36.4,1267.67,0.0,0.0
2022-01-01 21:25:00+00:00,33189.54,78.1,36.4,1267.67,0.0,0.0
2022-01-01 21:30:00+00:00,33189.54,78.1,36.4,1267.67,0.0,0.0
2022-01-01 21:35:00+00:00,33189.54,78.1,36.4,1267.67,0.0,0.0
2022-01-01 21:40:00+00:00,33189.54,78.1,36.4,1267.67,0.0,0.0
2022-01-01 21:45:00+00:00,33189.63,78.0,36.4,1267.68,0.009999999999990905,0.08999999999650754
2022-01-01 21:50:00+00:00,33189.99,77.8,36.3,1267.69,0.009999999999990905,0.3600000000005821
2022-01-01 21:55:00+00:00,33190.36,77.6,36.2,1267.71,0.01999999999998181,0.37000000000261934
2022-01-01 22:00:00+00:00,33190.72,77.4,36.1,1267.73,0.01999999999998181,0.3600000000005821
2022-01-01 22:05:00+00:00,33191.09,77.2,36.0,1267.74,0.009999999999990905,0.3699999999953434
2022-01-01 22:10:00+00:00,33191.46,76.9,36.0,1267.76,0.01999999999998181,0.37000000000261934
2022-01-01 22:15:00+00:00,33191.71,76.8,35.9,1267.77,0.009999999999990905,0.25
2022-01-01 22:20:00+00:00,33191.71,76.8,35.9,1267.77,0.0,0.0
2022-01-01 22:25:00+00:00,33191.71,76.8,35.9,1267.77,0.0,0.0
2022-01-01 22:30:00+00:00,33191.71,76.8,35.9,1267.77,0.0,0.0
2022-01-01 22:35:00+00:00,33191.71,76.8,35.9,1267.77,0.0,0.0
2022-01-01 22:40:00+00:00,33191.71,76.8,35.9,1267.77,0.0,0.0
2022-01-01 22:45:00+00:00,33191.84,76.7,35.9,1267.78,0.009999999999990905,0.12999999999738066
2022-01-01 22:50:00+00:00,33192.19,76.5,35.9,1267.8,0.01999999999998181,0.35000000000582077
2022-01-01 22:55:00+00:00,33192.54,76.3,35.8,1267.81,0.009999999999990905,0.3499999999985448
2022-01-01 23:00:00+00:00,33192.89,76.2,35.8,1267.83,0.01999999999998181,0.3499999999985448
2022-01-01 23:05:00+00:00,33193.23,76.0,35.8,1267.85,0.01999999999998181,0.3400000000037835
2022-01-01 23:10:00+00:00,33193.58,75.8,35.7,1267.86,0.009999999999990905,0.3499999999985448
2022-01-01 23:15:00+00:00,33193.77,75.7,35.7,1267.87,0.009999999999990905,0.18999999999505235
2022-01-01 23:20:00+00:00,33193.77,75.7,35.7,1267.87,0.0,0.0
2022-01-01 23:25:00+00:00,33193.77,75.7,35.7,1267.87,0.0,0.0
2022-01-01 23:30:00+00:00,33193.77,75.7,35.7,1267.87,0.0,0.0
2022-01-01 23:35:00+00:00,33193.77,75.7,35.7,1267.87,0.0,0.0
2022-01-01 23:40:00+00:00,33193.77,75.7,35.7,1267.87,0.0,0.0
2022-01-01 23:45:00+00:00,33193.97,75.7,35.7,1267.88,0.010000000000218279,0.20000000000436557
2022-01-01 23:50:00+00:00,33194.34,75.6,35.7,1267.9,0.01999999999998181,0.3699999999953434
2022-01-01 23:55:00+00:00,33194.72,75.6,35.7,1267.91,0.009999999999990905,0.3800000000046566
2022-01-02 00:00:00+00:00,33195.09,75.6,35.7,1267.93,0.01999999999998181,0.3699999999953434
2022-01-02 00:05:00+00:00,33195.47,75.5,35.7,1267.95,0.01999999999998181,0.3800000000046566
2022-01-02 00:10:00+00:00,33195.84,75.5,35.7,1267.97,0.01999999999998181,0.3699999999953434
